fixture_id,id,type_id,participant_id,data_value,location
185750,21199810,45,340,57,away
185750,21200016,84,340,0,away
185750,21199589,52,357,1,home
185750,21199548,45,357,43,home
185750,21199735,84,357,0,home
185772,21199424,52,2817,1,home
185772,21199642,45,1272,42,away
185772,21199315,83,2817,0,home
185772,21199680,84,1272,1,away
185772,21199672,83,1272,0,away
185772,21199349,34,2817,8,home
185772,21199632,52,1272,2,away
185772,21199219,45,2817,58,home
185772,21199475,84,2817,1,home
185772,21199501,34,1272,2,away
185782,21199991,83,1130,1,away
185782,21199669,45,2412,56,home
185782,21199761,34,1130,6,away
185782,21199489,84,2412,0,home
185782,21199471,34,2412,6,home
185782,21199713,52,2412,1,home
185782,21199738,85,2412,0,home
185782,21199961,52,1130,0,away
185782,21199728,83,2412,0,home
185782,21199862,45,1130,44,away
185782,21200011,84,1130,2,away
185782,21200026,85,1130,1,away
185793,21199260,52,1118,4,home
185793,21199511,83,355,0,away
185793,21199171,34,1118,7,home
185793,21199310,83,1118,0,home
185793,21199284,45,1118,54,home
185793,21199462,45,355,46,away
185793,21199149,84,1118,1,home
185793,21199434,34,355,4,away
185793,21199412,52,355,1,away
185793,21199519,84,355,2,away
185803,21199551,34,2402,6,away
185803,21199269,45,700,41,home
185803,21199729,83,2402,0,away
185803,21199295,34,700,4,home
185803,21199341,52,700,1,home
185803,21199606,45,2402,59,away
185803,21199404,83,700,0,home
185803,21199541,84,700,0,home
185803,21199698,52,2402,1,away
185803,21199739,84,2402,2,away
185812,21199311,34,2462,6,home
185812,21199588,34,2555,5,away
185812,21199390,52,2462,1,home
185812,21199795,84,2555,3,away
185812,21199545,83,2462,0,home
185812,21199773,83,2555,0,away
185812,21199368,84,2462,1,home
185812,21199516,45,2462,49,home
185812,21199687,52,2555,4,away
185812,21199710,45,2555,51,away
185822,21199189,84,2709,1,home
185822,21199487,52,2709,1,home
185822,21199679,52,1087,1,away
185822,21199096,34,2709,12,home
185822,21199714,83,1087,0,away
185822,21199409,45,2709,67,home
185822,21199506,83,2709,0,home
185822,21199597,45,1087,33,away
185822,21199529,34,1087,2,away
185822,21199723,84,1087,3,away
185835,21199537,52,1118,0,away
185835,21199119,52,340,5,home
185835,21199348,34,1118,3,away
185835,21199063,45,340,58,home
185835,21199446,45,1118,42,away
185835,21199337,84,340,0,home
185835,21199198,34,340,4,home
185835,21199554,83,1118,0,away
185835,21199564,84,1118,1,away
185835,21199179,83,340,0,home
185845,21199280,52,1087,1,home
185845,21199987,84,355,2,away
185845,21199866,52,355,0,away
185845,21199302,83,1087,0,home
185845,21199666,45,355,44,away
185845,21199357,34,1087,0,home
185845,21199235,45,1087,56,home
185845,21199975,83,355,0,away
185845,21199508,84,1087,0,home
185845,21199547,34,355,2,away
185854,21199254,83,1130,0,home
185854,21199456,83,1272,0,away
185854,21199074,52,1130,1,home
185854,21199226,45,1130,51,home
185854,21199137,84,1130,3,home
185854,21199421,45,1272,49,away
185854,21199287,34,1272,4,away
185854,21199094,34,1130,4,home
185854,21199472,84,1272,4,away
185854,21199402,52,1272,2,away
185876,21199262,45,357,48,home
185876,21199361,52,357,0,home
185876,21199948,84,2462,2,away
185876,21199631,34,2462,4,away
185876,21199449,83,357,0,home
185876,21199599,84,357,2,home
185876,21199935,83,2462,0,away
185876,21199903,52,2462,4,away
185876,21199467,34,357,2,home
185876,21199769,45,2462,52,away
185886,21199086,84,700,1,home
185886,21199044,52,700,2,home
185886,21198998,34,700,5,home
185886,21199121,34,2938,3,away
185886,21199380,45,2938,38,away
185886,21199250,52,2938,2,away
185886,21198922,45,700,62,home
185886,21198970,83,700,0,home
185886,21199419,83,2938,0,away
185886,21199438,84,2938,3,away
185896,21199157,84,2555,1,home
185896,21199338,83,2555,0,home
185896,21199318,52,2555,2,home
185896,21199183,34,2555,5,home
185896,21199374,34,2709,5,away
185896,21199237,45,2555,46,home
185896,21199461,45,2709,54,away
185896,21199591,83,2709,0,away
185896,21199573,52,2709,0,away
185896,21199601,84,2709,0,away
185907,21199182,45,2402,69,home
185907,21199524,34,2817,2,away
185907,21199300,34,2402,6,home
185907,21199241,52,2402,3,home
185907,21199933,84,2817,1,away
185907,21199881,52,2817,1,away
185907,21199918,83,2817,0,away
185907,21199481,84,2402,1,home
185907,21199637,45,2817,31,away
185907,21199169,83,2402,0,home
185917,21199422,52,340,1,away
185917,21199488,84,340,2,away
185917,21199022,34,2709,4,home
185917,21199313,34,340,11,away
185917,21199440,45,340,54,away
185917,21199230,52,2709,2,home
185917,21199153,83,2709,0,home
185917,21199473,83,340,1,away
185917,21199080,85,2709,0,home
185917,21199089,45,2709,46,home
185917,21199264,84,2709,1,home
185917,21199505,85,340,1,away
185928,21199271,34,700,2,away
185928,21199245,84,2817,2,home
185928,21199393,45,700,51,away
185928,21199443,84,700,4,away
185928,21199429,83,700,0,away
185928,21199133,34,2817,3,home
185928,21199204,52,2817,1,home
185928,21199048,83,2817,0,home
185928,21199034,45,2817,49,home
185928,21199383,52,700,0,away
185946,21199072,34,1118,6,home
185946,21199087,84,1118,1,home
185946,21199389,52,357,2,away
185946,21199199,45,1118,56,home
185946,21199408,45,357,44,away
185946,21199109,52,1118,2,home
185946,21199452,84,357,1,away
185946,21199224,83,1118,1,home
185946,21199274,34,357,7,away
185946,21199437,83,357,0,away
185958,21199433,84,2938,1,home
185958,21199750,52,2555,2,away
185958,21199190,52,2938,3,home
185958,21199131,45,2938,44,home
185958,21199117,83,2938,0,home
185958,21199837,84,2555,3,away
185958,21199243,34,2938,2,home
185958,21199480,34,2555,8,away
185958,21199813,83,2555,0,away
185958,21199617,45,2555,56,away
185967,21199069,84,1087,2,home
185967,21199258,52,1130,1,away
185967,21199299,83,1130,0,away
185967,21198974,34,1087,10,home
185967,21199312,84,1130,3,away
185967,21199102,34,1130,4,away
185967,21198930,83,1087,0,home
185967,21198910,52,1087,1,home
185979,21199396,45,2402,64,away
185979,21199065,83,1272,1,home
185979,21198969,52,1272,2,home
185979,21199535,84,2402,4,away
185979,21199229,84,1272,1,home
185979,21199278,34,2402,8,away
185979,21199085,34,1272,6,home
185979,21199032,45,1272,36,home
185979,21199502,52,2402,3,away
185979,21199525,83,2402,0,away
185990,21199061,52,355,2,home
185990,21199114,34,2412,5,away
185990,21199014,45,355,48,home
185990,21199083,83,355,0,home
185990,21199410,84,2412,3,away
185990,21198976,84,355,1,home
185990,21198903,34,355,3,home
185990,21199232,45,2412,52,away
185990,21199395,83,2412,0,away
185990,21199365,52,2412,1,away
186000,21199193,83,355,0,away
186000,21199025,84,340,1,home
186000,21199155,52,355,2,away
186000,21199206,84,355,2,away
186000,21198967,83,340,0,home
186000,21198918,34,340,9,home
186000,21199041,34,355,0,away
186000,21198907,52,340,2,home
186009,21199028,34,1272,3,away
186009,21199016,52,2555,3,home
186009,21199257,83,1272,0,away
186009,21198881,84,2555,0,home
186009,21199118,45,1272,46,away
186009,21198999,83,2555,0,home
186009,21199275,84,1272,2,away
186009,21198925,34,2555,10,home
186009,21198844,45,2555,54,home
186009,21198890,52,1272,0,away
186022,21198878,52,700,2,home
186022,21199223,84,2462,0,away
186022,21198995,45,700,49,home
186022,21199013,83,700,0,home
186022,21198891,34,700,3,home
186022,21199040,34,2462,4,away
186022,21199203,83,2462,0,away
186022,21199166,45,2462,51,away
186022,21198923,84,700,2,home
186022,21199143,52,2462,2,away
186031,21199268,52,2402,3,home
186031,21199297,83,2402,0,home
186031,21199441,45,2938,42,away
186031,21199562,52,2938,0,away
186031,21199327,34,2938,4,away
186031,21199154,45,2402,58,home
186031,21198948,34,2402,6,home
186031,21199586,84,2938,3,away
186031,21198965,84,2402,2,home
186031,21199577,83,2938,0,away
186042,21199128,52,2817,2,away
186042,21198992,34,2817,8,away
186042,21198946,45,1130,45,home
186042,21199221,84,2817,1,away
186042,21198808,34,1130,1,home
186042,21198843,52,1130,0,home
186042,21198962,83,1130,0,home
186042,21198830,84,1130,2,home
186042,21199201,83,2817,0,away
186042,21199151,45,2817,55,away
186053,21199296,84,1118,3,away
186053,21199084,34,1118,5,away
186053,21199218,52,1118,3,away
186053,21199282,83,1118,0,away
186053,21198892,45,2412,42,home
186053,21199036,52,2412,1,home
186053,21198945,83,2412,1,home
186053,21198981,34,2412,3,home
186053,21199064,84,2412,2,home
186053,21199244,45,1118,58,away
186072,21199093,45,2709,54,away
186072,21199009,34,2709,3,away
186072,21199288,52,2709,4,away
186072,21198814,34,357,5,home
186072,21198921,45,357,46,home
186072,21199326,83,2709,0,away
186072,21198971,83,357,1,home
186072,21198851,84,357,3,home
186072,21198961,52,357,0,home
186072,21199346,84,2709,2,away
202201,26624226,52,7684,0,home
202201,26624225,52,5428,2,away
202227,26624223,52,5367,3,home
202227,26624224,52,7962,0,away
202275,162278895,52,4237,1,home
202275,162278896,52,7684,0,away
202325,162278900,52,5391,0,home
202325,162278898,52,4504,2,away
202445,162278899,52,7920,2,away
202445,162278897,52,3501,2,home
202505,162278904,52,7684,2,home
202505,162278903,52,4504,2,away
202578,26624227,52,4504,2,home
202578,26624228,52,5428,1,away
202609,162278911,52,3501,1,home
202609,162278909,52,906,1,away
202799,162278901,52,5991,0,away
202799,162278902,52,7920,1,home
202800,162278910,52,5428,0,away
202800,162278908,52,3501,1,home
202872,162278917,52,906,1,away
202872,162278916,52,674,3,home
202885,162278906,52,4237,1,home
202885,162278905,52,3501,2,away
202961,162278914,52,906,2,home
202961,162278915,52,5991,1,away
202966,225475401,52,7920,0,away
202966,225475400,52,7962,1,home
203104,26624229,52,906,3,away
203104,26624230,52,5391,0,home
203269,162278912,52,5428,1,home
203269,162278913,52,7920,4,away
203435,21191475,52,906,1,away
203435,21191300,52,3296,1,home
203435,21191498,34,906,10,away
203435,21191575,83,906,0,away
203435,21191342,83,3296,0,home
203435,21191318,45,3296,36,home
203435,21191239,84,3296,3,home
203435,21191170,34,3296,2,home
203435,21191520,45,906,64,away
203435,21191592,84,906,1,away
203438,21191322,34,3501,6,home
203438,21191356,84,3501,5,home
203438,21191487,34,4504,1,away
203438,21191555,83,4504,0,away
203438,21191222,52,3501,0,home
203438,21191166,45,3501,54,home
203438,21191235,83,3501,1,home
203438,21191467,52,4504,3,away
203438,21191508,45,4504,46,away
203438,21191579,84,4504,3,away
203439,21191336,84,674,0,home
203439,21191441,52,7920,1,away
203439,21191488,45,7920,34,away
203439,21191554,84,7920,4,away
203439,21191521,83,7920,0,away
203439,21191301,34,674,8,home
203439,21191157,45,674,66,home
203439,21191461,34,7920,2,away
203439,21191143,52,674,0,home
203439,21191223,83,674,0,home
203440,21191189,52,2500,2,home
203440,21191550,83,5428,0,away
203440,21191241,34,2500,6,home
203440,21191382,52,5428,3,away
203440,21191499,45,5428,46,away
203440,21191482,34,5428,2,away
203440,21191257,84,2500,1,home
203440,21191334,45,2500,54,home
203440,21191571,84,5428,1,away
203440,21191352,83,2500,0,home
203441,21191330,84,5991,2,home
203441,21191523,45,3358,57,away
203441,21191591,84,3358,2,away
203441,21191306,34,5991,0,home
203441,21191466,34,3358,5,away
203441,21191167,83,5991,0,home
203441,21191456,52,3358,0,away
203441,21191573,83,3358,0,away
203441,21191196,52,5991,0,home
203441,21191146,45,5991,43,home
203442,21191380,84,5991,2,away
203442,21191177,45,5428,54,home
203442,21191331,45,5991,46,away
203442,21191320,34,5991,0,away
203442,21191059,84,5428,1,home
203442,21191309,52,5991,0,away
203442,21191160,52,5428,4,home
203442,21191099,34,5428,6,home
203442,21191197,83,5428,0,home
203442,21191367,83,5991,0,away
203448,21191218,52,4504,4,home
203448,21191389,84,3296,1,away
203448,21191148,45,4504,49,home
203448,21191184,83,4504,0,home
203448,21191377,83,3296,0,away
203448,21191009,52,3296,1,away
203448,21191069,34,4504,8,home
203448,21191321,34,3296,5,away
203448,21191055,84,4504,2,home
203448,21191341,45,3296,51,away
203453,21191348,84,2500,1,away
203453,21191004,83,906,0,home
203453,21191034,52,906,4,home
203453,21191287,45,2500,50,away
203453,21191150,84,906,1,home
203453,21190976,45,906,50,home
203453,21191119,34,906,2,home
203453,21191269,34,2500,1,away
203453,21191338,83,2500,0,away
203453,21191256,52,2500,0,away
203454,21191426,83,7920,0,home
203454,21191747,84,3501,2,away
203454,21191658,52,3501,0,away
203454,21191404,34,7920,6,home
203454,21191319,84,7920,0,home
203454,21191737,83,3501,0,away
203454,21191270,52,7920,3,home
203454,21191677,34,3501,3,away
203479,21191123,83,3358,0,home
203479,21191215,84,3358,1,home
203479,21191384,84,674,2,away
203479,21191370,83,674,0,away
203479,21191182,52,3358,5,home
203479,21191311,52,674,2,away
203479,21191332,34,674,2,away
203479,21191107,34,3358,9,home
203516,21191051,45,5428,34,home
203516,21191187,34,674,8,away
203516,21191171,52,674,1,away
203516,21190922,34,5428,2,home
203516,21191067,83,5428,0,home
203516,21191249,84,674,0,away
203516,21190981,84,5428,5,home
203516,21191237,83,674,0,away
203516,21191037,52,5428,0,home
203516,21191204,45,674,66,away
203517,162278918,52,3358,1,home
203517,162278919,52,7920,0,away
203519,21190820,34,3296,6,home
203519,21191033,83,3296,0,home
203519,21191156,34,2500,2,away
203519,21191201,83,2500,0,away
203519,21191173,45,2500,39,away
203519,21190936,84,3296,0,home
203519,21190991,52,3296,1,home
203519,21191014,45,3296,61,home
203519,21191135,52,2500,1,away
203519,21191212,84,2500,0,away
203521,21661351,83,906,0,home
203521,21661159,84,906,2,home
203521,21661465,34,5991,1,away
203521,21661222,52,906,6,home
203521,21661296,34,906,9,home
203521,21661430,52,5991,1,away
203521,21661521,84,5991,1,away
203521,21661503,83,5991,0,away
203527,21190955,52,7920,1,home
203527,21190884,84,7920,1,home
203527,21191194,83,4504,0,away
203527,21191139,34,4504,3,away
203527,21190803,34,7920,7,home
203527,21191121,52,4504,1,away
203527,21191161,45,4504,46,away
203527,21190978,45,7920,54,home
203527,21190996,83,7920,0,home
203527,21191208,84,4504,4,away
203529,21191013,52,3358,2,home
203529,21190944,84,3358,0,home
203529,21190822,34,3358,11,home
203529,21191178,34,3501,1,away
203529,21191261,84,3501,2,away
203529,21191056,83,3358,0,home
203529,21191216,45,3501,33,away
203529,21191251,83,3501,0,away
203529,21191028,45,3358,67,home
203529,21191163,52,3501,0,away
203530,21191057,84,4504,2,home
203530,21190817,45,4504,45,home
203530,21191219,83,3358,0,away
203530,21190923,83,4504,0,home
203530,21191155,52,3358,2,away
203530,21191174,34,3358,7,away
203530,21191230,84,3358,1,away
203530,21191190,45,3358,55,away
203530,21191020,34,4504,4,home
203530,21190892,52,4504,0,home
203689,21190783,45,3501,44,home
203689,21191162,83,5428,0,away
203689,21191175,84,5428,2,away
203689,21191000,52,5428,2,away
203689,21190946,34,3501,2,home
203689,21191112,34,5428,7,away
203689,21191130,45,5428,56,away
203689,21190844,83,3501,0,home
203689,21190890,52,3501,0,home
203689,21190982,84,3501,3,home
203690,21190836,84,7920,1,home
203690,21190939,45,7920,51,home
203690,21191090,34,3296,6,away
203690,21191075,52,3296,1,away
203690,21190915,52,7920,1,home
203690,21190960,83,7920,0,home
203690,21191108,45,3296,49,away
203690,21191153,84,3296,0,away
203690,21190727,34,7920,5,home
203690,21191138,83,3296,0,away
203693,21191086,34,906,3,away
203693,21190701,34,674,6,home
203693,21190910,45,674,59,home
203693,21191077,52,906,0,away
203693,21190812,84,674,3,home
203693,21190896,52,674,0,home
203693,21191127,83,906,0,away
203693,21191101,45,906,41,away
203693,21190929,83,674,0,home
203693,21191136,84,906,5,away
203694,21190755,34,5991,5,home
203694,21191207,83,2500,0,away
203694,21190984,52,5991,0,home
203694,21191172,45,2500,45,away
203694,21191220,84,2500,1,away
203694,21191132,52,2500,0,away
203694,21190906,84,5991,3,home
203694,21191001,45,5991,55,home
203694,21191019,83,5991,0,home
203694,21191151,34,2500,5,away
203696,21191185,34,674,8,away
203696,21191029,34,2500,2,home
203696,21191165,52,674,1,away
203696,21190725,52,2500,0,home
203696,21191213,45,674,70,away
203696,21191295,84,674,1,away
203696,21191065,84,2500,0,home
203696,21190752,45,2500,30,home
203696,21190887,83,2500,0,home
203696,21191278,83,674,0,away
203697,21190616,45,5428,49,home
203697,21190787,34,5428,2,home
203697,21190577,52,5428,2,home
203697,21191044,83,4504,0,away
203697,21190977,52,4504,1,away
203697,21191018,45,4504,51,away
203697,21190833,84,5428,1,home
203697,21191058,84,4504,2,away
203697,21190682,83,5428,0,home
203697,21190997,34,4504,5,away
203961,162278923,52,5428,2,away
203961,162278920,52,5391,2,home
204200,21190736,84,3296,2,home
204200,21190504,83,3296,0,home
204200,21190958,84,5991,5,away
204200,21190911,45,5991,52,away
204200,21190548,52,3296,1,home
204200,21190878,52,5991,0,away
204200,21190692,34,3296,1,home
204200,21190891,34,5991,6,away
204200,21190472,45,3296,48,home
204200,21190942,83,5991,0,away
204456,21190970,45,7920,40,away
204456,21190937,52,7920,0,away
204456,21191003,83,7920,1,away
204456,21190637,83,3358,0,home
204456,21190744,34,3358,9,home
204456,21190547,45,3358,60,home
204456,21190789,84,3358,1,home
204456,21190954,34,7920,0,away
204456,21190520,52,3358,3,home
204456,21191025,84,7920,4,away
204457,21190975,45,3501,38,away
204457,21191008,83,3501,0,away
204457,21190726,83,906,0,home
204457,21190605,84,906,1,home
204457,21190703,45,906,62,home
204457,21190445,34,906,5,home
204457,21191022,84,3501,4,away
204457,21190932,52,3501,1,away
204457,21190678,52,906,2,home
204457,21190953,34,3501,3,away
204483,21190793,34,2500,2,away
204483,21190645,84,3501,1,home
204483,21190781,52,2500,0,away
204483,21190411,83,3501,0,home
204483,21190604,34,3501,2,home
204483,21190834,45,2500,54,away
204483,21190945,84,2500,1,away
204483,21190380,45,3501,46,home
204483,21190462,52,3501,3,home
204483,21190920,83,2500,0,away
204530,21190877,84,906,4,away
204530,21190518,84,4504,1,home
204530,21190614,34,4504,2,home
204530,21190855,83,906,0,away
204530,21190798,52,906,0,away
204530,21190818,34,906,10,away
204530,21190641,83,4504,0,home
204530,21190427,52,4504,0,home
204532,21190800,45,5991,35,away
204532,21190777,34,5991,1,away
204532,21190557,52,674,3,home
204532,21190766,52,5991,0,away
204532,21190586,45,674,65,home
204532,21190838,83,5991,0,away
204532,21190497,84,674,0,home
204532,21190853,84,5991,2,away
204532,21190612,83,674,0,home
204532,21190410,34,674,10,home
204572,21190633,83,7920,0,home
204572,21190754,34,7920,5,home
204572,21191071,45,5428,45,away
204572,21191118,84,5428,3,away
204572,21191104,83,5428,0,away
204572,21190521,45,7920,55,home
204572,21190810,84,7920,1,home
204572,21191026,52,5428,0,away
204572,21190575,52,7920,1,home
204572,21191042,34,5428,6,away
204589,21190553,45,3358,62,home
204589,21190624,52,3358,1,home
204589,21190443,84,3358,2,home
204589,21190854,83,3296,0,away
204589,21190377,52,3296,0,away
204589,21190349,34,3358,11,home
204589,21190801,45,3296,38,away
204589,21190583,83,3358,0,home
204589,21190927,84,3296,4,away
204589,21190775,34,3296,2,away
204603,21661155,34,3296,4,home
204603,21661114,84,3296,1,home
204603,21661120,52,3296,0,home
204603,21661407,83,674,0,away
204603,21661263,52,674,1,away
204603,21661305,34,674,7,away
204603,21661181,83,3296,0,home
204603,21661432,84,674,1,away
204620,21190387,84,2500,1,home
204620,21190437,34,2500,2,home
204620,21190632,52,4504,0,away
204620,21190827,83,4504,0,away
204620,21190570,45,2500,55,home
204620,21190593,83,2500,0,home
204620,21190768,34,4504,1,away
204620,21190788,45,4504,45,away
204620,21190489,52,2500,2,home
204620,21190839,84,4504,3,away
204648,21190947,34,3358,3,away
204648,21190917,52,3358,2,away
204648,21190638,34,5428,7,home
204648,21191012,83,3358,0,away
204648,21190337,45,5428,44,home
204648,21190419,52,5428,0,home
204648,21190688,84,5428,2,home
204648,21190484,83,5428,0,home
204648,21191024,84,3358,0,away
204648,21190972,45,3358,56,away
204649,21190841,84,7920,2,away
204649,21190545,52,906,1,home
204649,21190367,34,906,4,home
204649,21190597,83,906,0,home
204649,21190453,84,906,4,home
204649,21190782,45,7920,55,away
204649,21190759,34,7920,5,away
204649,21190826,83,7920,0,away
204649,21190741,52,7920,0,away
204649,21190569,45,906,45,home
204650,21190809,45,3501,39,away
204650,21190541,34,5991,15,home
204650,21190904,84,3501,0,away
204650,21190352,83,5991,0,home
204650,21190406,45,5991,61,home
204650,21190370,52,5991,1,home
204650,21190779,34,3501,2,away
204650,21190764,52,3501,0,away
204650,21190582,84,5991,2,home
204650,21190883,83,3501,0,away
204651,21190620,45,3296,52,away
204651,21190251,83,5428,0,home
204651,21190185,45,5428,48,home
204651,21190565,52,3296,1,away
204651,21190664,83,3296,0,away
204651,21190591,34,3296,3,away
204651,21190412,84,5428,2,home
204651,21190680,84,3296,1,away
204651,21190225,52,5428,0,home
204651,21190361,34,5428,8,home
204652,21190400,34,3358,10,home
204652,21190931,84,906,2,away
204652,21190433,84,3358,2,home
204652,21190771,52,906,1,away
204652,21190523,52,3358,2,home
204652,21190866,45,906,40,away
204652,21190594,83,3358,0,home
204652,21190916,83,906,0,away
204652,21190556,45,3358,60,home
204652,21190829,34,906,3,away
204654,21190473,84,7920,2,home
204654,21190602,45,7920,50,home
204654,21190572,52,7920,1,home
204654,21190993,84,2500,2,away
204654,21190848,34,2500,10,away
204654,21190629,83,7920,0,home
204654,21190828,52,2500,0,away
204654,21190403,34,7920,8,home
204654,21190983,83,2500,0,away
204654,21190895,45,2500,50,away
204655,21190211,34,4504,6,home
204655,21190396,45,4504,44,home
204655,21190625,34,5991,4,away
204655,21190266,52,4504,3,home
204655,21190649,45,5991,56,away
204655,21190469,52,5991,2,away
204655,21190424,83,4504,0,home
204655,21190691,83,5991,0,away
204655,21190304,84,4504,0,home
204655,21190705,84,5991,2,away
204667,21190716,45,674,66,away
204667,21190761,83,674,0,away
204667,21190196,52,3501,0,home
204667,21190213,45,3501,34,home
204667,21190278,83,3501,0,home
204667,21190402,34,3501,3,home
204667,21190774,84,674,0,away
204667,21190457,84,3501,1,home
204667,21190662,52,674,1,away
204667,21190687,34,674,7,away
204682,21190749,34,4504,2,away
204682,21190536,83,674,0,home
204682,21190721,52,4504,1,away
204682,21190505,45,674,61,home
204682,21190391,84,674,1,home
204682,21190808,45,4504,39,away
204682,21190867,83,4504,0,away
204682,21190471,52,674,1,home
204682,21190292,34,674,9,home
204682,21190881,84,4504,2,away
204715,21190564,45,3501,39,away
204715,21190643,83,3501,0,away
204715,21190180,34,3296,4,home
204715,21190342,83,3296,0,home
204715,21190154,84,3296,3,home
204715,21190539,34,3501,2,away
204715,21190316,45,3296,61,home
204715,21190519,52,3501,0,away
204715,21190293,52,3296,2,home
204715,21190659,84,3501,3,away
204743,21190651,83,906,0,home
204743,21190849,34,5428,2,away
204743,21190821,52,5428,0,away
204743,21190621,45,906,57,home
204743,21190956,84,5428,1,away
204743,21190395,34,906,3,home
204743,21190339,84,906,3,home
204743,21190596,52,906,1,home
204743,21190889,45,5428,43,away
204743,21190941,83,5428,0,away
204756,21190571,84,7920,5,away
204756,21190487,34,7920,5,away
204756,21190143,45,5991,46,home
204756,21190206,83,5991,0,home
204756,21190308,84,5991,2,home
204756,21190554,83,7920,0,away
204756,21190515,45,7920,54,away
204756,21190128,52,5991,0,home
204756,21190279,34,5991,5,home
204756,21190456,52,7920,2,away
204786,21190480,83,3358,0,away
204786,21190212,45,2500,58,home
204786,21190404,34,3358,4,away
204786,21190262,52,3358,0,away
204786,21190088,52,2500,0,home
204786,21190068,34,2500,10,home
204786,21190231,83,2500,0,home
204786,21190499,84,3358,4,away
204786,21190138,84,2500,1,home
204786,21190428,45,3358,42,away
204790,21190957,83,2500,0,away
204790,21190686,52,5428,0,home
204790,21190347,83,5428,0,home
204790,21190525,52,2500,2,away
204790,21190399,45,5428,62,home
204790,21190658,84,5428,1,home
204790,21190974,84,2500,2,away
204790,21190617,34,5428,5,home
204790,21190900,45,2500,38,away
204790,21190860,34,2500,2,away
204816,21190107,84,4504,2,home
204816,21190208,83,4504,0,home
204816,21190190,45,4504,48,home
204816,21190169,52,4504,1,home
204816,21190355,34,3501,5,away
204816,21190033,34,4504,4,home
204816,21190432,83,3501,1,away
204816,21190336,52,3501,0,away
204816,21190386,45,3501,52,away
204816,21190458,84,3501,2,away
204831,21190534,52,5991,0,away
204831,21190551,34,5991,1,away
204831,21190106,34,3358,6,home
204831,21190644,84,5991,1,away
204831,21190209,84,3358,0,home
204831,21190265,52,3358,2,home
204831,21190286,45,3358,59,home
204831,21190306,83,3358,0,home
204831,21190580,45,5991,41,away
204831,21190626,83,5991,0,away
204864,21190052,52,7920,0,home
204864,21190083,83,7920,1,home
204864,21190379,45,674,51,away
204864,21190014,45,7920,49,home
204864,21190442,84,674,1,away
204864,21190184,34,7920,3,home
204864,21190215,84,7920,2,home
204864,21190426,83,674,0,away
204864,21190321,52,674,2,away
204864,21190345,34,674,7,away
204879,21190346,34,3296,3,away
204879,21190382,45,3296,50,away
204879,21189978,45,906,50,home
204879,21190053,83,906,1,home
204879,21190195,84,906,2,home
204879,21190158,34,906,8,home
204879,21190435,83,3296,0,away
204879,21190309,52,3296,0,away
204879,21190018,52,906,2,home
204879,21190455,84,3296,3,away
204909,21190578,83,3358,1,away
204909,21190535,45,3358,40,away
204909,21190207,45,674,60,home
204909,21190109,52,674,1,home
204909,21190479,52,3358,1,away
204909,21190607,84,3358,5,away
204909,21190323,84,674,3,home
204909,21190288,34,674,11,home
204909,21190228,83,674,0,home
204909,21190503,34,3358,3,away
204912,21190415,84,5428,4,away
204912,21190354,45,5428,47,away
204912,21190298,52,5428,4,away
204912,21189980,34,5991,7,home
204912,21190056,84,5991,7,home
204912,21190398,83,5428,0,away
204912,21190108,52,5991,1,home
204912,21190150,83,5991,0,home
204912,21190127,45,5991,53,home
204912,21190330,34,5428,3,away
204917,21190300,45,906,58,away
204917,21190357,84,906,2,away
204917,21190067,52,2500,2,home
204917,21190086,45,2500,42,home
204917,21189985,84,2500,2,home
204917,21190263,52,906,1,away
204917,21190340,83,906,0,away
204917,21190283,34,906,6,away
204917,21190000,34,2500,8,home
204917,21190112,83,2500,0,home
204920,21190901,84,7920,2,away
204920,21190303,52,3501,1,home
204920,21190603,84,3501,1,home
204920,21190425,45,3501,33,home
204920,21190753,52,7920,1,away
204920,21190566,34,3501,0,home
204920,21190459,83,3501,0,home
204920,21190815,45,7920,67,away
204920,21190776,34,7920,15,away
204920,21190868,83,7920,1,away
204923,21190397,83,4504,0,away
204923,21189983,45,3296,45,home
204923,21189999,83,3296,0,home
204923,21190194,84,3296,2,home
204923,21190301,52,4504,2,away
204923,21190418,84,4504,1,away
204923,21190157,34,3296,1,home
204923,21190035,52,3296,2,home
204923,21190350,45,4504,55,away
204923,21190328,34,4504,3,away
204982,21190012,83,2500,0,home
204982,21190191,83,3296,0,away
204982,21190148,45,3296,49,away
204982,21190125,34,3296,1,away
204982,21189859,84,2500,1,home
204982,21189898,34,2500,2,home
204982,21189994,45,2500,51,home
204982,21190113,52,3296,0,away
204982,21189986,52,2500,2,home
204982,21190200,84,3296,2,away
205013,21190059,34,5991,1,home
205013,21190179,52,5991,1,home
205013,21190501,84,906,2,away
205013,21190115,84,5991,3,home
205013,21190224,83,5991,3,home
205013,21190421,45,906,58,away
205013,21190470,83,906,1,away
205013,21190364,52,906,2,away
205013,21190392,34,906,7,away
205013,21190202,45,5991,42,home
205052,21189774,34,4504,2,home
205052,21189922,52,4504,1,home
205052,21190069,52,7920,3,away
205052,21190146,83,7920,0,away
205052,21189942,45,4504,46,home
205052,21189863,84,4504,2,home
205052,21190091,34,7920,4,away
205052,21189962,83,4504,0,home
205052,21190114,45,7920,54,away
205052,21190163,84,7920,3,away
205116,21189876,45,674,57,home
205116,21190062,84,674,0,home
205116,21190258,84,5428,2,away
205116,21190248,83,5428,0,away
